Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2013,Gastón,Salgado,7,1,0,2,1,0,11,306,Honourable mention
2020,Lucas,Sandleris,7,2,0,3,0,0,12,358,Honourable mention
1992,Pablo Ariel,Milrud,0,3,0,7,0,0,10,192,Honourable mention
2010,Carolina,Gonzalez,6,0,0,7,0,0,13,313,Honourable mention
2004,Gabriel,Carvajal,7,1,0,0,3,0,11,295,Honourable mention
2019,Bruno,Di Sanzo,7,0,0,0,4,0,11,386,Honourable mention
2009,Ariel,Zylber,7,1,0,1,0,0,9,354,Honourable mention
2011,Nicolás,Cogorno,7,0,0,3,0,0,10,356,Honourable mention
2012,Gastón,Salgado,7,0,0,2,0,1,10,350,Honourable mention
1990,Pablo Ariel,Milrud,0,3,0,2,7,0,12,201,Honourable mention
2023,Uriel,Digestani,7,2,0,2,2,0,13,407,Honourable mention
2022,Martín,Lupin,7,3,0,4,1,0,15,394,Honourable mention
2014,Francisco,Galluccio,7,1,0,3,0,0,11,375,Honourable mention
2011,Bruno,Staffa,7,0,0,1,1,0,9,378,Honourable mention
2010,Alfredo,Umfurer,4,0,0,7,0,0,11,351,Honourable mention
2017,Emiliano,Liwski,5,0,0,7,0,0,12,416,Honourable mention
2016,Carlos,Soto,7,0,0,2,0,0,9,409,Honourable mention
2020,Lisandro,Acuña,7,0,0,1,0,0,8,419,Honourable mention
2012,Azul,Fatalini,7,1,0,1,0,0,9,373,Honourable mention
2014,Maximiliano,Zitelli,7,0,0,3,0,0,10,387,Honourable mention
2007,Pablo,Nicolás Zimmermann,7,0,0,1,0,0,8,365,Honourable mention
2024,Uriel,Digestani,7,2,0,1,0,0,10,434,Honourable mention
2011,Gastón,Salgado,7,0,0,1,0,0,8,402,Honourable mention
2022,Uriel,Digestani,7,2,0,0,3,0,12,436,Honourable mention
2014,Agustín,Marchionna,7,0,0,1,0,0,8,421,Honourable mention
2009,Federico,Cogorno,6,1,1,0,5,0,13,283,
1994,Pablo,Shmerkin,0,0,6,5,5,0,16,214,
2009,Alfredo,Umfurer,2,3,0,0,6,0,11,314,
1996,Leandro,Saita,2,1,2,2,0,0,7,248,
1990,Ariel David,Landau,0,3,3,1,6,0,13,184,
2021,Lorenzo,Ruiz Diaz,6,0,0,1,0,0,7,372,
2004,María Victoria,Toso,4,1,1,0,5,0,11,295,
1997,Jorge Luis,Sacchini,1,0,0,4,5,0,10,285,
2019,Laura Elena,Massaccesi,6,0,0,5,0,0,11,386,
2011,Carolina,Lang,5,0,0,4,1,0,10,356,
2005,Maximiliano,Camporino,0,4,0,2,0,0,6,328,
1999,Matias,Del Hoyo,4,0,3,1,0,0,8,292,
2001,Diego,Lis,2,1,0,2,1,0,6,312,
1996,Dora,Tilli,2,1,1,0,0,1,5,290,
1993,Agustin,Bompadre,0,0,0,0,1,4,5,284,
1995,Flavia,Bonomo,2,0,1,6,2,0,11,285,
1999,Iván,Angiono,3,0,1,2,0,1,7,315,
2019,Joaquín,Inama,0,6,0,0,2,0,8,444,
2005,Nicolás,Romero,2,1,0,0,0,0,3,368,
2020,Charo,Morencos,3,0,0,4,0,0,7,445,
1994,Santiago,Laplagne,0,0,6,5,0,0,11,284,
1992,Martin,Szew,5,1,0,0,0,0,6,238,
1992,Gustavo Ernesto,Massaccesi,0,1,4,1,0,0,6,238,
1988,Pablo,Lotito,2,0,0,0,4,0,6,201,
1988,Leonardo,Ornella,0,0,0,0,6,0,6,201,
1993,Lucas,Hergert,0,1,0,0,3,0,4,311,
2008,Alan,Givré,1,1,0,4,0,0,6,406,
2018,Fausto,Panero,1,0,0,4,0,0,5,452,
1999,Leandro,Groisman,4,0,0,1,1,0,6,344,
2010,Franco,Assenza,6,0,0,2,0,0,8,401,
2005,Tomás,Ibarlucía,0,0,0,2,0,0,2,396,
1998,Martin,Safe,2,0,0,2,0,0,4,326,
2015,Carla,Crucianelli,3,0,0,2,0,0,5,449,
2016,Carla,Crucianelli,2,2,0,1,0,0,5,481,
1998,Jorge Luis,Sacchini,2,0,1,0,0,0,3,340,
1991,Ariel Luis,Lombardi,0,4,0,0,1,0,5,259,
2006,Rodrigo,Lugones,5,1,0,1,0,0,7,408,
2002,Alejandro,Deymonnaz,0,1,0,0,2,0,3,393,
2007,Nicolás,Rodríguez Castro,0,0,0,6,0,0,6,430,
2013,Alejo,Salvador,1,3,0,0,1,0,5,436,
2013,Leandro,Luo,0,4,0,0,0,0,4,442,
2013,Ilan,Kleiman,4,0,0,0,0,0,4,442,
1991,Roberto Marcello,Coutelier,0,1,3,0,0,0,4,268,
2023,Iván,Flores,3,0,0,0,2,0,5,521,
2000,Laura,Lowenthal,0,1,0,2,0,0,3,394,
1992,Nicolas,Stier,0,3,0,1,0,0,4,276,
2008,Miguel,Maurizio,1,1,0,1,0,0,3,459,
2021,Nicolás,Ricci,0,0,0,0,0,0,0,533,
1990,Roberto Marcello,Coutelier,0,2,1,1,2,1,7,266,
1993,Matilde,Lalin,1,0,0,0,1,0,2,360,
2004,Ignacio Agustín,Rossi,0,1,1,0,0,0,2,437,
2024,Lola Muriel,Ruffolo,1,0,0,0,1,0,2,551,
1990,Pablo Sebastian,Armas,0,3,0,1,1,0,5,279,
2003,Lucas,Andisco,0,0,0,1,0,0,1,427,
2013,Agustín,Marchionna,0,0,0,0,0,0,0,494,
1993,Claudio,Tessone,0,0,0,0,1,0,1,390,
