Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2005,Toni,Baržić,0,7,0,1,1,0,9,277,Honourable mention
2003,Miljen,Mikić,2,1,0,7,0,0,10,247,Honourable mention
2009,Borna,Cicvarić,7,2,1,0,1,0,11,314,Honourable mention
2007,Saša,Stanko,0,3,0,7,1,0,11,293,Honourable mention
2000,Marinko,Jablan,7,1,0,0,1,0,9,260,Honourable mention
2004,Nikola,Grubišić,7,1,0,4,0,0,12,281,Honourable mention
2001,Marijan,Polić,7,0,0,0,1,0,8,277,Honourable mention
2007,Luka,Rimanić,3,0,0,7,0,0,10,322,Honourable mention
2013,Aleksandar,Bulj,7,1,0,1,0,0,9,335,Honourable mention
2010,Ognjen,Stipetić,7,0,0,4,1,0,12,337,Honourable mention
2004,Višnja,Polić,2,1,0,7,0,0,10,315,Honourable mention
2006,Luka,Žunić,7,0,1,2,0,0,10,335,Honourable mention
2006,Josip,Saratlija,7,1,0,1,1,0,10,335,Honourable mention
2017,Lugo,Mihovilić,3,2,0,7,0,0,12,416,Honourable mention
2023,Stella,Čolo,7,2,0,2,0,0,11,425,Honourable mention
1994,Milica,Čudina,0,7,0,1,1,2,11,284,Honourable mention
2023,Lovre,Pazinović,7,0,0,2,0,0,9,459,Honourable mention
1994,Natalia,Kuljiš,0,7,0,2,1,0,10,297,Honourable mention
1993,Neven,Grbac,1,2,0,6,1,0,10,199,
2002,Ivan,Sikirić,6,0,0,6,0,0,12,249,
2018,Borna,Šimić,2,1,0,4,6,0,13,320,
1999,Andrijana,Radovčić,0,0,2,3,5,0,10,248,
1996,Krunoslav,Kovač,3,1,1,1,0,1,7,248,
1996,Zvonko,Iljazović,5,0,0,1,0,0,6,266,
1996,Marjan,Praljak,0,0,2,4,0,0,6,266,
1998,Zvonimir,Bujanović,2,0,2,2,2,0,8,271,
1999,Mislav,Mišković,3,1,1,2,0,1,8,292,
2015,Lukas,Novak,1,2,0,4,1,0,8,394,
1996,Ante,Đerek,4,0,1,0,0,0,5,290,
2001,Marko,Živković,1,0,0,1,3,0,5,327,
1994,Damir,Vukičević,1,0,6,1,2,2,12,268,
1999,Srđan,Maksimović,1,0,2,3,0,1,7,315,
2005,Katja,Trinajstić,0,1,0,1,1,0,3,368,
2006,Vedran,Palajić,5,1,0,3,0,0,9,364,
1995,Blaženka,Gregurec,3,0,0,5,1,0,9,306,
2002,Goran,Ljaljić,0,0,0,5,0,0,5,360,
1993,Danijel,Kopčinović,0,2,0,2,0,0,4,311,
1993,Mario,Krnić,0,2,0,2,0,0,4,311,
2000,Anja,Barešić,3,1,0,1,0,0,5,350,
1999,Marinko,Jablan,3,0,0,0,1,2,6,344,
1994,Ozren,Perše,0,0,5,1,4,0,10,297,
2002,Tomislav,Gracin,0,0,0,1,1,0,2,410,
2008,Ines,Marušić,1,1,0,1,0,0,3,459,
1993,Natalia,Kuljiš,0,0,0,2,0,0,2,360,
2006,Luka,Rimanić,0,0,0,4,0,0,4,437,
1993,Domagoj,Kolar,0,0,0,0,0,0,0,406,
