Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1992,Bjarne,Knudsen,1,1,0,2,0,2,6,238,
2010,Mathias Weirsøe,Klitgaard,3,0,0,0,6,0,9,386,
2021,Albert Brovang,Banke,1,0,0,0,2,0,3,459,
2018,Magnus Christian Ring,Merrild,1,2,0,2,1,0,6,441,
2003,Søren,Brander,5,0,0,0,0,0,5,346,
2021,Hugo Valling,Lauritsen,1,0,0,0,1,0,2,470,
1996,Dagh,Nielsen,4,0,0,0,0,0,4,325,
2001,Kamille Sofie,Taagholt,0,0,1,2,0,0,3,364,
2001,Bjarke,Roune,0,0,1,2,0,0,3,364,
2001,Ulrik,Buckholtz,0,0,0,1,2,0,3,364,
2005,Mikkel,Abrahamsen,0,1,0,1,0,0,2,396,
2018,Iustin,Beldie,1,0,0,2,1,0,4,470,
2008,Rasmus Nørtoft,Johansen,0,1,0,4,0,0,5,424,
2003,Martin,Wedel Jacobsen,1,3,0,0,0,0,4,363,
2015,Emil Skovgaard,Lund,4,0,0,0,0,0,4,465,
1998,Thomas,Kragh,0,0,1,0,2,0,3,340,
2004,Søren,Møller,0,4,0,0,0,1,5,396,
2004,Eske,Sparsø,0,0,2,0,3,0,5,396,
1997,Svend Oscar,Petersen,1,0,0,3,0,0,4,376,
2016,Nicolai Sebastian,Carstensen,2,0,0,2,0,0,4,493,
1999,Kristian Støvrig,Sørensen,3,0,0,2,0,0,5,371,
2011,Jan,Christensen,2,0,0,1,1,0,4,466,
2015,Alexander Mangulad,Christgau,1,0,0,2,0,0,3,480,
2013,Alexander Tångberg,Kristensson,1,0,0,3,0,0,4,442,
2004,Sune Nikolaj,Precht Reeh,1,3,0,0,0,0,4,408,
2001,Jens Christian,Jørgensen,0,0,0,0,2,0,2,398,
1991,Michael,Berger,2,0,0,2,0,0,4,268,
2000,Anders Dohn,Hansen,0,1,0,2,0,0,3,394,
2016,Jonathan Tilling,Niemann,2,0,0,0,0,0,2,515,
2016,Alex Villaro Y,Krüger,2,0,0,0,0,0,2,515,
1992,Jesper,Østergaard Jensen,2,1,0,1,0,0,4,276,
2006,Niccolo Skovgård,Poulsen,4,0,0,1,0,0,5,427,
2006,Steen,Vester,3,0,0,2,0,0,5,427,
1995,Birgitte,Rahbek,1,0,1,1,1,0,4,359,
1993,Pernille,Overby,0,0,1,0,1,0,2,360,
2004,Thomas Dueholm,Hansen,0,2,1,0,0,0,3,424,
