Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1982,Nguyễn Hũu,Hoàn,4,5,2,7,7,4,29,31,Bronze medal
2012,Hoàng Bảo Linh,Trần,7,1,0,5,7,0,20,140,Bronze medal
2011,Đỗ,Kim Tuấn,7,0,0,7,7,0,21,145,Bronze medal
2011,Lê,Hữu Phước,7,0,0,7,7,0,21,145,Bronze medal
1984,Võ,Thu Tùng,7,0,0,7,4,7,25,50,Bronze medal
1978,Hồ Đình,Duẩn,,,,,,,24,35,Bronze medal
1978,Lê Như,Dương,,,,,,,24,35,Bronze medal
1996,Anh,Đỗ Quốc,2,7,6,0,0,3,18,111,Bronze medal
2020,Nhat Minh,Tran,7,2,0,7,7,0,23,162,Bronze medal
2020,Thi Thanh,Chu,7,1,0,7,7,1,23,162,Bronze medal
2006,Đức,Đặng Bảo,7,0,1,7,3,0,18,132,Bronze medal
2021,Ngoc Binh,Vu,7,0,1,7,2,0,17,164,Bronze medal
2021,Huu An,Phan,7,0,1,7,1,0,16,167,Bronze medal
1974,Đặng,Hoang Trung,5,5,1,5,4,8,28,39,Bronze medal
2012,Quang Lâm,Lê,7,7,0,5,0,0,19,151,Bronze medal
2008,Đặng,Trần Tiến Vinh,7,7,0,7,0,0,21,148,Bronze medal
1983,Hoàng Ngọc,Chiến,,,,,,,22,52,Bronze medal
2002,Thanh,Hoang Mai,7,7,1,0,6,0,21,133,Bronze medal
2005,Khánh,Đỗ Quốc,0,1,7,2,7,2,19,144,Bronze medal
1974,Tạ,Hong Quang,5,6,3,6,0,7,27,40,Bronze medal
1991,Nguyễn,Hải Hà,7,7,3,3,7,0,27,90,Bronze medal
1992,Nguyễn,Xuân Long,7,5,0,7,0,2,21,93,Bronze medal
2010,Nguyễn,Minh Hiếu,6,7,0,7,0,0,20,151,Bronze medal
1987,Nguyễn,Văn Guang,7,7,0,7,7,2,30,69,Bronze medal
2021,Huynh Tuan Kiet,Phan,7,0,1,7,0,0,15,180,Bronze medal
2018,Mạnh Tuấn,Trương,7,7,0,0,6,2,22,174,Bronze medal
1986,Nguyễn,Tuấn Trung,7,7,0,7,3,0,24,62,Bronze medal
1993,Phạm,Chung Thủy,6,7,0,1,1,2,17,122,Bronze medal
2008,Dương,Trọng Hoàng,7,5,0,7,1,0,20,159,Bronze medal
2024,Dang Dung,Nguyen,7,7,0,7,0,0,21,182,Bronze medal
2024,Tran Minh Duc,Pham,6,1,0,7,7,0,21,182,Bronze medal
1984,Nguyễn,Thúc Anh,7,7,0,6,3,0,23,58,Bronze medal
1989,Ha Huy,Minh,6,6,1,7,7,0,27,88,Bronze medal
1987,Phan,Phương Đạt,7,7,0,5,7,3,29,72,Bronze medal
2016,Đức Tài,Vũ,7,1,0,7,4,0,19,184,Bronze medal
1985,Đỗ,Huy Khánh,7,2,0,2,7,0,18,65,Bronze medal
1987,Phan,Trien Duong,7,7,0,7,7,0,28,78,Bronze medal
2011,Nguyễn,Văn Quý,7,0,4,0,7,1,19,186,Bronze medal
1983,Nguyễn,Việt Ba,,,,,,,20,64,Bronze medal
1990,Xuân Ha,Vũ,0,3,1,7,1,7,19,106,Bronze medal
1990,Ha,Duong Phan Thị,6,3,0,2,7,1,19,106,Bronze medal
1986,Phùng,Hồ Hài,2,7,0,5,7,0,21,73,Bronze medal
2009,Tạ,Đức Thành,2,7,0,6,4,0,19,198,Bronze medal
1978,Nguyễn Hồng,Thái,,,,,,,23,47,Bronze medal
1978,Nguyễn Tuấn,Hùng,,,,,,,23,47,Bronze medal
1992,Nguyễn,Hữu Cuong,7,7,2,0,0,2,18,115,Bronze medal
1983,Phạm,Thanh Phương,,,,,,,19,67,Bronze medal
2011,Nguyễn,Thành Khang,7,1,1,7,2,0,18,202,Bronze medal
1987,Đoàn,Quoc Chien,2,7,0,7,7,2,25,86,Bronze medal
2018,Việt Hoàng,Trần,7,7,0,2,1,2,19,215,Bronze medal
2005,Tho,Trứờng Nguyễn,1,1,6,1,7,0,16,191,Bronze medal
2015,Việt Hà,Nguyễn Thị,3,2,1,7,2,0,15,217,Bronze medal
2006,Quý,Lê Hồng,7,0,1,6,1,0,15,189,Bronze medal
1992,Nguyễn,Thuy Linh,5,1,0,7,1,2,16,125,Bronze medal
1976,Lê Ngọc,Chuyen,5,7,2,1,0,4,19,55,Bronze medal
1976,Nguyễn,Hùng Sơn,5,0,3,4,0,7,19,55,Bronze medal
2011,Võ,Văn Huy,7,0,1,7,2,0,17,222,Bronze medal
2011,Nguyễn,Văn Thế,7,0,2,1,7,0,17,222,Bronze medal
1987,Nguyễn,Hữu Tuấn,1,7,0,7,7,0,22,95,Bronze medal
2005,Hùng,Nguyễn Nguyễn,0,7,0,1,7,0,15,207,Bronze medal
1975,Nguyễn,Long,,,,,,,26,56,Bronze medal
2000,Việt Ha,Bùi,7,3,2,0,1,0,13,190,Bronze medal
2009,Nguyễn,Xuân Cương,6,7,0,3,0,0,16,233,Bronze medal
2024,Van Hoang,Nguyen,7,2,0,7,0,1,17,252,Bronze medal
1991,Ngô Diên,Hy,7,7,0,0,7,0,21,133,Bronze medal
1989,Trần Trong,Thang,0,7,0,7,7,0,21,122,Bronze medal
1978,Nguyễn Trung,Hà,,,,,,,22,56,Bronze medal
2018,Hoàng Việt,Đỗ,7,7,0,2,1,0,17,250,Bronze medal
2014,Huy Tùng,Nguyễn,3,6,0,7,2,0,18,238,Bronze medal
1984,Nguyễn,Thị Minh Hà,7,0,0,4,4,4,19,82,Bronze medal
1975,Phan Vũ,Diễm Hằng,,,,,,,25,61,Bronze medal
1990,Trường,Lan Lê,7,3,3,2,1,0,16,139,Bronze medal
1989,Đoàn Hồng,Nghiã,0,5,0,7,7,0,19,134,Bronze medal
1976,Lê Ngọc,Minh,0,1,2,6,0,7,16,75,Bronze medal
2001,Hoàng Dung,Nguyễn,7,0,0,0,0,0,7,296,Honourable mention
2024,Duc Anh,Ta,2,2,0,7,0,1,12,413,Honourable mention
2020,Vu Tung Lam,Dinh,7,0,0,0,1,0,8,419,Honourable mention
1990,Hoang,Huy Vũ,6,4,0,3,2,0,15,156,
1974,Nguyễn,Quoc Thang,5,6,0,4,0,7,22,72,
1988,Đoàn Hồng,Nghiã,4,1,1,5,1,0,12,140,
1975,Nguyễn,Văn Sự,,,,,,,21,72,
1985,Che,Quang Quyen,7,5,0,0,0,0,12,112,
1996,Trinh,Thế Huynh,2,1,2,1,3,0,9,227,
1975,Lê Quang,Tiến,,,,,,,20,73,
1976,Lê Hải,Khoi,5,1,2,2,0,3,13,90,
1975,Lê Đình,Long,,,,,,,17,88,
1986,Đoàn,An Hải,3,0,0,2,5,1,11,142,
1990,Hà Huy,Tài,3,1,1,3,2,1,11,216,
1976,Hà Huy,Bang,1,0,1,6,1,0,9,106,
1976,Nguyễn,Văn Hanh,0,0,3,1,1,0,5,124,
1976,Phan Thanh,Dien,0,0,0,3,1,0,4,127,
