Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2004,Joel,Tay Wei En,7,2,2,7,3,7,28,74,Silver medal
2012,Yan Hao,Ling,7,7,0,6,3,0,23,85,Silver medal
1995,Hoe,Teck Wee,7,0,7,6,7,5,32,66,Silver medal
2002,Wei,Quan Julius Poh,7,6,1,6,2,3,25,78,Silver medal
2019,Wee Kean,Tan,7,6,0,7,7,0,27,101,Silver medal
2024,Yaoqi,Zhao,7,7,2,7,1,0,24,100,Silver medal
2014,Yan Hao,Ling,6,5,0,7,7,0,25,95,Silver medal
1994,Pang Siu,Taur,7,7,3,7,2,7,33,67,Silver medal
2015,Dylan Shan Hong,Toh,7,2,1,7,3,0,20,101,Silver medal
2012,You Jun,Lee,7,6,0,2,7,0,22,96,Silver medal
1993,Andrew,Yan-Tak Ng,7,0,5,3,7,0,22,73,Silver medal
2002,Kiat,Chuan Tan,7,6,1,7,2,1,24,86,Silver medal
2005,Yong,Sheng Soh,0,7,7,7,2,3,26,93,Silver medal
2005,Jingyi Kenneth,Tay,2,1,7,7,7,2,26,93,Silver medal
1991,Chu Wee,Lim,7,7,7,1,7,4,33,58,Silver medal
2020,Xu Chen,Tan,7,5,0,7,7,1,27,114,Silver medal
