Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2013,Aref,Sadeghi,7,2,7,7,7,1,31,34,Gold medal
2022,Sina,Azizeddin,7,6,6,7,7,1,34,38,Gold medal
2022,Pouria,Mahmoudkhanshirazi,7,7,2,7,7,4,34,38,Gold medal
2022,Mehran,Talaei Khajehroshanaei,7,7,2,7,7,4,34,38,Gold medal
2009,Khashayar,Khosravi,7,7,2,7,7,3,33,37,Gold medal
2019,Shayan,Talaei,7,7,3,7,7,1,32,41,Gold medal
2004,Behzad,Mehrdad,6,1,7,7,7,5,33,33,Gold medal
2005,Morteza,Saghafian,7,7,7,7,7,0,35,35,Gold medal
1997,Mohsen,Bayati,4,7,7,7,7,3,35,32,Gold medal
2011,Mojtaba,Shokrian Zini,7,0,6,7,7,1,28,39,Gold medal
1996,Eaman,Eftekhari,7,7,7,0,0,7,28,33,Gold medal
2000,Salman,Abolfathe Beikidezfuli,7,7,0,7,7,2,30,36,Gold medal
1991,Ayatollah,Karimzadeh,7,7,3,7,7,7,38,21,Silver medal
2015,Amin,Behjati,7,1,7,7,3,0,25,40,Silver medal
1995,Mohammad,Javaheri,7,7,7,7,7,1,36,31,Silver medal
2007,Mohammad Reza,Takapoui,7,7,0,7,7,0,28,40,Silver medal
2017,Seyed Mohammadsadegh,Mahdavi Tikdari,7,3,0,7,7,0,24,49,Silver medal
1992,Kasra,Rafie,7,7,7,7,0,3,31,27,Silver medal
2002,Hessam,Mahdavifar,7,7,1,7,6,0,28,40,Silver medal
2005,Mostafa,Einollah Zadeh Samadi,7,7,0,7,6,7,34,43,Silver medal
1996,Alireza,Salehi Golsefidy,4,7,7,7,2,0,27,36,Silver medal
2000,Ali,Shourideh,7,6,2,7,7,0,29,40,Silver medal
1993,Mohammed-Reza,Razvaan,7,3,0,7,7,5,29,36,Silver medal
1997,Seyed,Reza Moghadasi,6,7,7,7,7,0,34,40,Silver medal
1995,Hossein,Zivari Piran,7,7,6,7,7,1,35,36,Silver medal
2008,Mohammadmahdi,Yazdi,7,7,7,7,2,0,30,48,Silver medal
2008,Milad,Bakhshizadeh,7,7,2,7,7,0,30,48,Silver medal
2008,Mohammad,Jahangoshahi,7,7,0,7,7,2,30,48,Silver medal
2005,Nima,Ahmadi Pour Anari,7,7,1,7,3,7,32,47,Silver medal
2004,Mohamad Bagher,Iraji,7,7,2,7,6,2,31,46,Silver medal
2004,Ali Akbar,Daemi,7,7,2,7,7,1,31,46,Silver medal
2012,Alireza,Fallah,7,7,3,7,3,0,27,52,Silver medal
1997,Pouria,Rezaeian,5,7,7,7,7,0,33,44,Silver medal
1994,Reza,Sadeghi,7,7,7,7,4,5,37,37,Silver medal
2009,Amirmasoud,Geevechi,7,7,4,5,7,0,30,54,Silver medal
2010,Javad,Abedi,7,7,1,7,2,1,25,53,Silver medal
2021,Matin,Yadollahi,7,1,0,7,7,0,22,63,Silver medal
2019,Seyed Mohammad Mahdi,Hatami,7,6,0,7,7,1,28,65,Silver medal
2008,Amir,Sepehri,7,7,1,7,7,0,29,57,Silver medal
2011,Mohammad,Pedramfar,7,2,2,7,7,1,26,61,Silver medal
