Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1989,Clive,Jones,5,0,1,0,5,0,11,190,
1974,Michael Allan,Gray,4,6,0,6,0,1,17,94,
2002,Nathan,Bowler,3,1,1,1,1,0,7,334,
1972,Peter,Jackson,,,,,,,,,
1988,Joshua R. X.,Ross,1,3,1,1,0,1,7,195,
2001,Stuart,Haring,0,0,0,2,2,0,4,347,
1974,Michael Philip,Allen,5,0,0,6,4,0,15,104,
1976,Alexander James Edward,Ryba,0,0,1,6,1,1,9,106,
1973,John Ashley,Hurley,0,0,2,2,5,0,9,96,
1983,Mark,Bravington,,,,,,,3,153,
1983,Ian,Leary,,,,,,,2,158,
1968,Michael,Proctor,,,,,,,14,83,
