Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1974,Ireneusz,Maciaszczyk,5,6,1,4,1,1,18,88,
1993,Andrzej,Komisarski,0,3,0,0,3,0,6,265,
1978,Ludomir,Newelski,,,,,,,18,85,
1978,Krzysztof,Błajek,,,,,,,18,85,
1976,Krzysztof,Ciesielski,0,0,1,6,0,6,13,90,
1982,Wiktor,Konstantinidis,4,0,1,4,7,0,16,78,
1970,Jerzy,Morawski,,,,,,,,,
1961,Stanisław,Spież,,,,,,,,,
1972,Hanna,Garyga,,,,,,,11,71,
1974,Marek,Lewkowicz,5,6,0,6,0,0,17,94,
1977,Jerzy,Sawa,,,,,,,12,105,
1977,Jerzy,Hosza,,,,,,,12,105,
1975,Jacek,Dubikajtis,,,,,,,,,
1975,Jan,Dereziński,,,,,,,,,
1981,Jerzy,Ciosłowski,,,,,,,18,127,
1979,Jan,Cieśliński,0,0,3,6,1,3,13,115,
1970,Aleksander,Rusiecki,,,,,,,,,
1963,Jerzy,Jurkiewicz,,,,,,,16,45,
1974,Jan,Dereziński,5,0,8,3,0,0,16,99,
1974,Andrzej,Borzyszkowski,5,2,0,6,2,1,16,99,
1959,Krzysztof,Putkiewicz,,,,,,,,,
1971,Ryszard,Krupiński,,,,,,,4,82,
1969,Andrzej,Ruszczyński,0,0,7,0,5,1,13,80,
1970,Tomasz,Gólczewski,,,,,,,,,
1986,Arkadiusz,Salwa,1,7,0,0,2,0,10,151,
1966,Janusz,Kaniewski,,,,,,,26,53,
1987,Marcin,Benke Jaroslav,0,0,0,0,7,1,8,175,
1992,Konrad,Banaszek,0,4,0,0,1,1,6,238,
2003,Kamil,Duszenko,2,3,0,0,0,1,6,339,
1967,Edmund Ryszard,Puczyłowsk,,,,,,,,,
1972,Aleksander,Ustaszewski,,,,,,,9,80,
1975,Krzysztof,Burdzy,,,,,,,,,
1968,Wiesław,Zięba,2,7,0,4,4,3,20,72,
1970,Wojciech,Niemiro,,,,,,,,,
1970,Józef,Przytycki,,,,,,,,,
1970,Stanisław,Szarek,,,,,,,,,
1993,Tomasz,Schreiber,0,0,0,0,3,1,4,311,
2000,Lech,Duraj,0,1,0,4,0,0,5,350,
2000,Wojciech,Czerwiński,2,0,2,1,0,0,5,350,
1972,Maciej,Lewenstein,,,,,,,8,82,
1973,Włodzimierz,Jakobsche,5,0,0,4,0,0,9,96,
1977,Witold,Marcisziewski,,,,,,,9,119,
1962,Paweł,Gabryjańczyk,,,,,,,20,44,
1969,Aleksander,Rusiecki,0,0,7,0,3,0,10,88,
1966,Zygmunt,Ratajczyk,,,,,,,25,57,
1978,Janusz,Morajda,,,,,,,14,105,
1965,Henryk,Iwaniec,2,0,1,6,0,0,9,64,
1975,Włodzimierz,Danielewski,,,,,,,,,
1979,Włodzimierz,Jelonek,0,0,1,6,0,2,9,135,
1985,Artur,Gibus,0,0,0,0,0,4,4,170,
1986,Jacek,Zienkiewicz,2,0,0,0,6,0,8,172,
1974,Jan Krzysztof,Węgrzyn,5,6,1,0,0,0,12,115,
1974,Piotr,Syryczyński,5,0,1,6,0,0,12,115,
1959,Wiesław,Sielecki,,,,,,,,,
1963,Marian,Grudnicki,,,,,,,14,53,
1963,Andrzej,Szankowski,,,,,,,14,53,
1967,Stanisław,Krajewski,,,,,,,,,
1969,Wojciech,Kucharz,0,4,2,0,1,2,9,94,
1979,Zbigniew,Jelonek,0,0,0,6,0,2,8,140,
1962,Paweł,Urbański,,,,,,,18,48,
1990,Piotr,Kot,0,1,2,2,1,1,7,266,
1969,Edward,Szafraniec,1,0,5,0,1,1,8,97,
2013,Karol,Marcinkowski,1,0,0,1,0,0,2,460,
1967,Tadeusz,Radzik,,,,,,,,,
1969,Jerzy,Garyga,0,3,4,0,0,0,7,100,
1970,Władysław,Pudło,,,,,,,,,
1967,Leon,Rubinstein,,,,,,,,,
1959,Aleksandra,Warzecha,,,,,,,,,
1975,Stanisław,Błeszyński,,,,,,,,,
1975,Jerzy,Nehring,,,,,,,,,
1963,Marian,Orłowski,,,,,,,7,62,
1967,Krzysztof,Apt,,,,,,,,,
1962,Jerzy,Sztachelski,,,,,,,11,55,
1964,Jerzy,Gajewski,,,,,,,1,72,
